model,dependent,variable,coef,std_err,p_value,nobs,firms,years,r2_within,engine
M3a_RD_intensity,rd_intensity,rd_staff_ratio,0.20617634297160262,0.01928471864667623,0.0,108260,4819,7,0.10223548964654827,PanelOLS
M3b_RD_staff,ln_rd_staff,manufacturing_post2021,-0.19360424415495692,0.04038551912840907,1.6375946636504324e-06,127617,5265,7,-0.02035642770680246,PanelOLS
M3b_RD_staff,ln_rd_staff,ln_assets,0.6477456823198214,0.036701341468124656,0.0,127617,5265,7,-0.02035642770680246,PanelOLS
M3b_RD_staff,ln_rd_staff,roa,0.9756984541848301,0.10685932452711125,0.0,127617,5265,7,-0.02035642770680246,PanelOLS
M3b_RD_staff,ln_rd_staff,firm_age,-0.09407270167526043,0.05319180874871158,0.07697046170592725,127617,5265,7,-0.02035642770680246,PanelOLS
M3c_rd_subsidy_channel,ln_invention_apply,manufacturing_post2021,-0.028964719880812107,0.02326598448728237,0.21315674132283458,127617,5265,7,-0.006922303795826146,PanelOLS
M3c_rd_subsidy_channel,ln_invention_apply,ln_assets,0.03230024133817857,0.019178426841647344,0.0921462304581453,127617,5265,7,-0.006922303795826146,PanelOLS
M3c_rd_subsidy_channel,ln_invention_apply,roa,0.022453492948779543,0.06353572400183456,0.72378957125725,127617,5265,7,-0.006922303795826146,PanelOLS
M3c_rd_subsidy_channel,ln_invention_apply,firm_age,0.03541514438959439,0.05516118921365617,0.5208548358488736,127617,5265,7,-0.006922303795826146,PanelOLS
M3c_rd_subsidy_channel,ln_invention_apply,ln_rd_subsidy,-0.0012145340594467292,0.0012140530497812896,0.31712078612582095,127617,5265,7,-0.006922303795826146,PanelOLS
M3a_RD_intensity,rd_intensity,manufacturing_post2021,-0.15509373914007268,0.25426226156326986,0.5418789934259105,154687,5252,8,0.08512843979602769,PanelOLS
M3a_RD_intensity,rd_intensity,ln_assets,-0.706470635490055,0.20239648676907637,0.0004822057338977892,154687,5252,8,0.08512843979602769,PanelOLS
M3a_RD_intensity,rd_intensity,roa,-86.3243100486445,2.1807934653923513,0.0,154687,5252,8,0.08512843979602769,PanelOLS
M3a_RD_intensity,rd_intensity,firm_age,-0.15987269428164586,0.1553713216276972,0.30349463507717056,154687,5252,8,0.08512843979602769,PanelOLS
M3a_RD_intensity,rd_intensity,rd_staff_ratio,0.23920958432060938,0.01814519432732756,0.0,154687,5252,8,0.08512843979602769,PanelOLS
