model,dependent,variable,coef,std_err,p_value,nobs,firms,years,r2_within,engine
M3c_patent_grant,ln_patent_grant_total,cashflow_ratio,0.01279994102711589,0.11417847310334246,0.9107414613511853,26770,5403,6,0.0038592604498725036,PanelOLS
M3a_grant,ln_invention_grant,manufacturing_post2021,-0.004620738600022054,0.021630623720642266,0.8308449868398196,30205,5406,7,0.0019186563328191797,PanelOLS
M3a_grant,ln_invention_grant,ln_assets,0.05518814266251163,0.015160304250017029,0.00027286825067740494,30205,5406,7,0.0019186563328191797,PanelOLS
M3a_grant,ln_invention_grant,roa,-0.03521857696705359,0.05392316871715704,0.5136816652265055,30205,5406,7,0.0019186563328191797,PanelOLS
M3a_grant,ln_invention_grant,cashflow_ratio,0.09625083943240297,0.06227034453866002,0.1221914793519625,30205,5406,7,0.0019186563328191797,PanelOLS
M3b_patent_apply,ln_patent_apply_total,manufacturing_post2021,-0.011943100193775766,0.03229200425698226,0.7114996691598865,30205,5406,7,0.0003088321707780395,PanelOLS
M3b_patent_apply,ln_patent_apply_total,ln_assets,0.04813074641725478,0.025936828244449102,0.06350943252470209,30205,5406,7,0.0003088321707780395,PanelOLS
M3b_patent_apply,ln_patent_apply_total,roa,0.09883550187917046,0.09702989689389392,0.3083986901327356,30205,5406,7,0.0003088321707780395,PanelOLS
M3b_patent_apply,ln_patent_apply_total,cashflow_ratio,-0.020248885282247192,0.10802223924740886,0.8513085113625207,30205,5406,7,0.0003088321707780395,PanelOLS
M3c_patent_grant,ln_patent_grant_total,manufacturing_post2021,0.04042898403049433,0.033844163241457656,0.23226925524851438,30205,5406,7,0.003775481799401459,PanelOLS
M3c_patent_grant,ln_patent_grant_total,ln_assets,0.08592569997471429,0.02513155944496533,0.0006294457978719414,30205,5406,7,0.003775481799401459,PanelOLS
M3c_patent_grant,ln_patent_grant_total,roa,0.11508260546832368,0.09403718339275075,0.22103971563549307,30205,5406,7,0.003775481799401459,PanelOLS
M3c_patent_grant,ln_patent_grant_total,cashflow_ratio,-0.006958010618016065,0.10383567904727163,0.9465744224681736,30205,5406,7,0.003775481799401459,PanelOLS
ROB_drop2024,ln_invention_apply,manufacturing_post2021,-0.029096317892832315,0.02234407945435943,0.1928614839632916,32210,5614,7,0.0006731915065920635,PanelOLS
ROB_drop2024,ln_invention_apply,ln_assets,0.05121895635007547,0.01775119234272099,0.003912542990572199,32210,5614,7,0.0006731915065920635,PanelOLS
ROB_drop2024,ln_invention_apply,roa,0.0036922141478655207,0.06881463164486766,0.9572108432825785,32210,5614,7,0.0006731915065920635,PanelOLS
ROB_drop2024,ln_invention_apply,cashflow_ratio,-0.03228901077541293,0.07520934711977731,0.6676925477799069,32210,5614,7,0.0006731915065920635,PanelOLS
