stock_code,firm_name,year,industry_code,industry_name,manufacturing,province_std,rd_intensity,rd_tax_deduction,rd_expense_est,patent_stock,gov_subsidy_rd,rd_deduction_rate,ln_assets,roa,lev,firm_age,dual_position,post2021,post2022,post2023,manufacturing_post2021,manufacturing_post2022,province_gdp,ln_gdp_prov,province_budget_exp,province_sci_tech_exp,sci_tech_exp_ratio,ip_protection_score,invention_apply,invention_grant,patent_apply_total,patent_grant_total,tech_market_turnover
603488,展鹏科技,2020.0,C38,电气机械和器材制造业,1,,3.68,-1597318.26,8519030.72,64.0,,0.75,20.81,0.095401,0.142371,3.0,0,0,0,0,0,0,,,,,,,,,,,
603501,豪威集团,2020.0,C39,计算机、通信和其他电子设备制造业,1,上海市,10.59,-71291975.82,380223871.03999996,4126.0,4789544.29,0.75,23.84,0.118471,0.491123,3.0,0,0,0,0,0,0,41603.9,10.635949191855097,8102.11,406.2,5.01,87.93,81042.0,24208.0,210293.0,139780.0,1583.22
603507,振江股份,2020.0,C38,电气机械和器材制造业,1,江苏省,3.65,-6178684.59,32952984.48,186.0,1830746.0,0.75,22.0,0.015854,0.590009,3.0,0,0,0,0,0,0,104566.6,11.557579467958655,13681.55,584.39,4.27,89.92,177995.0,45975.0,719452.0,499167.0,2087.85
603508,思维列控,2020.0,C37,铁路、船舶、航空航天和其他运输设备制造业,1,河南省,13.04,-9797920.9,52255578.13333333,398.0,7726009.6,0.75,22.19,-0.12918,0.098556,5.0,0,0,0,0,0,0,54160.6,10.899708985811351,10372.67,254.28,2.45,82.53,32609.0,9183.0,178585.0,122809.0,379.78
603515,欧普照明,2020.0,C38,电气机械和器材制造业,1,,3.79,-26199858.12,139732576.64000002,2900.0,513275.28,0.75,22.87,0.093435,0.386469,4.0,0,0,0,0,0,0,,,,,,,,,,,
603533,掌阅科技,2020.0,I64,互联网和相关服务,0,,7.13,-9467109.41,50491250.18666667,350.0,,0.75,21.55,0.110638,0.36622,3.0,1,0,0,0,0,0,,,,,,,,,,,
603556,海兴电力,2020.0,C40,仪器仪表制造业,1,浙江省,8.57,-20869589.96,111304479.78666668,171.0,,0.75,22.68,0.067791,0.236985,4.0,0,0,0,0,0,0,67164.5,11.114900113115946,10082.01,472.13,4.68,88.84,129708.0,49888.0,507050.0,391700.0,1403.32
603567,珍宝岛,2020.0,C27,医药制造业,1,,3.65,-7540832.92,40217775.57333333,140.0,161783.44,0.75,23.05,0.042749,0.462286,5.0,0,0,0,0,0,0,,,,,,,,,,,
603578,三星新材,2020.0,C30,非金属矿物制品业,0,,3.91,-1878706.55,10019768.266666668,38.0,248640.0,0.75,20.79,0.07965,0.30502,3.0,0,0,0,0,0,0,,,,,,,,,,,
603579,荣泰健康,2020.0,C38,电气机械和器材制造业,1,,4.96,-11119905.54,59306162.879999995,383.0,858800.0,0.75,21.81,0.061339,0.440633,3.0,0,0,0,0,0,0,,,,,,,,,,,
603583,捷昌驱动,2020.0,C38,电气机械和器材制造业,1,,5.45,-11606221.58,61899848.42666667,535.0,3745000.0,0.75,22.16,0.09587,0.150962,2.0,0,0,0,0,0,0,,,,,,,,,,,
603588,高能环境,2020.0,N77,生态保护和环境治理业,0,北京市,3.1,-8771514.41,46781410.18666667,390.0,20865200.0,0.75,23.46,0.041265,0.654288,6.0,0,0,0,0,0,0,38503.6,10.558507022397922,7116.18,410.96,5.78,87.98,145035.0,63266.0,254165.0,162824.0,6316.16
603596,伯特利,2020.0,C36,汽车制造业,1,安徽省,5.75,-16205533.3,86429510.93333334,208.0,19422166.69,0.75,22.26,0.105377,0.369911,2.0,1,0,0,0,0,0,38628.8,10.56175339123789,7473.59,369.98,4.95,84.56,69663.0,21432.0,202298.0,119696.0,659.57
603600,永艺股份,2020.0,C21,家具制造业,1,,3.37,-12870263.86,68641407.25333333,594.0,1669999.92,0.75,21.88,0.073718,0.561634,5.0,1,0,0,0,0,0,,,,,,,,,,,
603601,再升科技,2020.0,C30,非金属矿物制品业,0,,3.96,-8263622.47,44072653.17333333,148.0,3847918.19,0.75,21.73,0.14387,0.307846,5.0,0,0,0,0,0,0,,,,,,,,,,,
603605,珀莱雅,2020.0,C26,化学原料和化学制品制造业,1,,1.92,-7430482.95,39629242.4,185.0,6752882.15,0.75,22.01,0.124175,0.317585,3.0,0,0,0,0,0,0,,,,,,,,,,,
603611,诺力股份,2020.0,C34,通用设备制造业,1,浙江省,4.17,-10886199.17,58059728.906666666,560.0,5790448.34,0.75,22.46,0.042376,0.662523,5.0,0,0,0,0,0,0,67164.5,11.114900113115946,10082.01,472.13,4.68,88.84,129708.0,49888.0,507050.0,391700.0,1403.32
603616,韩建河山,2020.0,C30,非金属矿物制品业,0,,3.99,-3908977.38,20847879.36,56.0,,0.75,21.61,0.024378,0.670952,5.0,1,0,0,0,0,0,,,,,,,,,,,
603617,君禾股份,2020.0,C34,通用设备制造业,1,,3.72,-3478205.85,18550431.2,217.0,924680.0,0.75,21.02,0.072261,0.465041,3.0,0,0,0,0,0,0,,,,,,,,,,,
603656,泰禾智能,2020.0,C35,专用设备制造业,1,安徽省,11.64,-5635694.33,30057036.426666666,221.0,469410.0,0.75,20.9,0.033868,0.192988,3.0,1,0,0,0,0,0,38628.8,10.56175339123789,7473.59,369.98,4.95,84.56,69663.0,21432.0,202298.0,119696.0,659.57
603668,天马科技,2020.0,C13,农副食品加工业,0,,2.35,-4734560.29,25250988.213333335,62.0,,0.75,21.92,0.032852,0.544389,3.0,1,0,0,0,0,0,,,,,,,,,,,
603678,火炬电子,2020.0,C39,计算机、通信和其他电子设备制造业,1,福建省,1.86,-6524814.97,34799013.17333333,189.0,3210094.04,0.75,22.5,0.106269,0.321941,5.0,0,0,0,0,0,0,43682.0,10.684691396916357,5216.1,149.44,2.86,84.56,32929.0,10250.0,174867.0,145928.0,163.54
603712,七一二,2020.0,C39,计算机、通信和其他电子设备制造业,1,,21.44,-54815137.48,292347399.8933333,401.0,2800000.0,0.75,22.65,0.076086,0.563026,2.0,0,0,0,0,0,0,,,,,,,,,,,
603728,鸣志电器,2020.0,C38,电气机械和器材制造业,1,,6.87,-15836831.0,84463098.66666667,268.0,6764953.2,0.75,21.74,0.073169,0.208918,3.0,1,0,0,0,0,0,,,,,,,,,,,
603738,泰晶科技,2020.0,C41,其他制造业,1,,4.38,-3350130.54,17867362.88,97.0,4862000.0,0.75,21.04,0.028899,0.34894,4.0,1,0,0,0,0,0,,,,,,,,,,,
603768,常青股份,2020.0,C36,汽车制造业,1,,2.65,-7050453.39,37602418.08,204.0,4437203.82,0.75,22.01,0.020737,0.513267,3.0,0,0,0,0,0,0,,,,,,,,,,,
603773,沃格光电,2020.0,C39,计算机、通信和其他电子设备制造业,1,,5.28,-3585683.94,19123647.68,157.0,3352422.46,0.75,21.42,0.007011,0.197437,2.0,0,0,0,0,0,0,,,,,,,,,,,
603776,永安行,2020.0,M74,专业技术服务业,0,,4.38,-3685560.17,19656320.906666666,182.0,455100.0,0.75,22.32,0.1,0.310461,3.0,1,0,0,0,0,0,,,,,,,,,,,
603778,国晟科技,2020.0,E48,土木工程建筑业,0,,4.45,-818557.23,4365638.56,38.0,,0.75,21.49,-0.037282,0.289572,5.0,1,0,0,0,0,0,,,,,,,,,,,
603790,雅运股份,2020.0,C26,化学原料和化学制品制造业,1,,4.46,12056805.37,64302961.97333333,157.0,1454363.85,0.75,21.07,0.035775,0.139352,2.0,1,0,0,0,0,0,,,,,,,,,,,
603856,东宏股份,2020.0,C29,橡胶和塑料制品业,0,,2.59,-6959577.89,37117748.74666666,90.0,5082945.59,0.75,21.78,0.111038,0.316673,3.0,0,0,0,0,0,0,,,,,,,,,,,
603860,中公高科,2020.0,M74,专业技术服务业,0,北京市,7.33,-1353339.48,7217810.56,49.0,3455760.13,0.75,20.49,0.043721,0.149723,3.0,0,0,0,0,0,0,38503.6,10.558507022397922,7116.18,410.96,5.78,87.98,145035.0,63266.0,254165.0,162824.0,6316.16
603871,嘉友国际,2020.0,G58,多式联运和运输代理业,0,,0.5,-1518008.93,8096047.626666666,9.0,20000.0,0.75,21.95,0.106338,0.342862,2.0,0,0,0,0,0,0,,,,,,,,,,,
603876,鼎胜新材,2020.0,C32,有色金属冶炼和压延加工业,0,,3.48,-2661695.68,14195710.293333335,138.0,2536637.72,0.75,23.31,-0.001218,0.714077,2.0,0,0,0,0,0,0,,,,,,,,,,,
603878,武进不锈,2020.0,C31,黑色金属冶炼和压延加工业,0,,3.28,-4162035.86,22197524.586666666,75.0,2854526.55,0.75,21.96,0.064266,0.298956,4.0,0,0,0,0,0,0,,,,,,,,,,,
603903,中持股份,2020.0,N77,生态保护和环境治理业,0,,3.43,-3315479.93,17682559.62666667,146.0,6038500.03,0.75,21.87,0.053809,0.629864,3.0,0,0,0,0,0,0,,,,,,,,,,,
603906,龙蟠科技,2020.0,C26,化学原料和化学制品制造业,1,,3.77,-10394175.25,55435601.333333336,95.0,610000.0,0.75,21.81,0.081105,0.284397,3.0,1,0,0,0,0,0,,,,,,,,,,,
603916,苏博特,2020.0,C26,化学原料和化学制品制造业,1,江苏省,4.82,-23133443.93,123378367.62666667,569.0,,0.75,22.58,0.076952,0.412889,3.0,0,0,0,0,0,0,104566.6,11.557579467958655,13681.55,584.39,4.27,89.92,177995.0,45975.0,719452.0,499167.0,2087.85
603926,铁流股份,2020.0,C36,汽车制造业,1,,2.96,-4393873.47,23433991.84,28.0,2998272.19,0.75,21.52,0.073086,0.418675,3.0,1,0,0,0,0,0,,,,,,,,,,,
603929,亚翔集成,2020.0,E49,建筑安装业,0,江苏省,5.02,-2053769.69,10953438.346666666,63.0,611800.0,0.75,21.41,-0.017455,0.469007,4.0,0,0,0,0,0,0,104566.6,11.557579467958655,13681.55,584.39,4.27,89.92,177995.0,45975.0,719452.0,499167.0,2087.85
603933,睿能科技,2020.0,C39,计算机、通信和其他电子设备制造业,1,,3.51,-6162749.96,32867999.786666665,171.0,2840259.0,0.75,21.1,0.016329,0.289515,3.0,1,0,0,0,0,0,,,,,,,,,,,
603938,三孚股份,2020.0,C26,化学原料和化学制品制造业,1,河北省,4.28,-654995.33,3493308.4266666663,54.0,300000.0,0.75,21.15,0.063283,0.184127,3.0,0,0,0,0,0,0,36821.5,10.513837192686221,9022.79,101.76,1.13,81.77,22131.0,6365.0,125608.0,92196.0,554.96
603980,吉华集团,2020.0,C26,化学原料和化学制品制造业,1,,5.3,-9255190.07,49361013.70666667,88.0,824500.0,0.75,22.41,0.042251,0.168937,3.0,0,0,0,0,0,0,,,,,,,,,,,
603988,中电电机,2020.0,C38,电气机械和器材制造业,1,江苏省,3.4,-1450485.4,7735922.133333333,97.0,750000.0,0.75,20.96,0.135289,0.402089,6.0,0,0,0,0,0,0,104566.6,11.557579467958655,13681.55,584.39,4.27,89.92,177995.0,45975.0,719452.0,499167.0,2087.85
603989,艾华集团,2020.0,C39,计算机、通信和其他电子设备制造业,1,,5.64,-8868496.83,47298649.76,275.0,896393.86,0.75,22.19,0.088106,0.379898,5.0,0,0,0,0,0,0,,,,,,,,,,,
603998,方盛制药,2020.0,C27,医药制造业,1,,4.19,-5681300.95,30300271.733333334,78.0,7840778.33,0.75,21.53,0.023978,0.435642,6.0,0,0,0,0,0,0,,,,,,,,,,,
000425,徐工机械,2021.0,C35,专用设备制造业,1,,5.28,-416135447.04,1664541788.16,122.0,21043000.0,1.0,25.42,0.051325,0.662188,25.0,0,1,0,0,1,0,,,,,,,,,,,
000528,柳工,2021.0,C35,专用设备制造业,1,,3.26,-59552040.38,238208161.52,2278.0,,1.0,24.42,0.025171,0.600767,28.0,1,1,0,0,1,0,,,,,,,,,,,
000547,航天发展,2021.0,C39,计算机、通信和其他电子设备制造业,1,,13.27,-61159478.99,244637915.96,479.0,23109447.38,1.0,23.36,0.045585,0.294669,28.0,0,1,0,0,1,0,,,,,,,,,,,
000625,长安汽车,2021.0,C36,汽车制造业,1,重庆市,4.59,-460162054.44,1840648217.76,6255.0,521570527.2,1.0,25.63,0.026618,0.587413,24.0,0,1,0,0,1,0,28092.5,10.243257915782058,4835.06,92.64,1.92,81.54,24068.0,9413.0,83555.0,76206.0,184.52
000652,泰达股份,2021.0,F51,批发业,0,天津市,0.3832,-1045912.82,5578201.706666666,135.0,200000.0,0.75,24.34,0.004243,0.7840141999999997,25.0,1,1,0,0,0,0,16093.2,9.686152101504895,3152.55,103.97,3.3,83.24,21370.0,7376.0,90471.0,97910.0,1256.83
000807,云铝股份,2021.0,C32,有色金属冶炼和压延加工业,0,云南省,3.58,-44563133.15,237670043.46666667,529.0,,0.75,24.36,0.111328,0.447359,23.0,0,1,0,0,0,0,27895.3,10.23621349483732,6634.36,61.85,0.93,78.41,10293.0,3643.0,47997.0,41167.0,106.1
000948,南天信息,2021.0,I65,软件和信息技术服务业,0,云南省,7.93,-15329634.55,81758050.93333334,104.0,5776550.0,0.75,22.69,0.016698,0.667141,22.0,0,1,0,0,0,0,27895.3,10.23621349483732,6634.36,61.85,0.93,78.41,10293.0,3643.0,47997.0,41167.0,106.1
000963,华东医药,2021.0,F52,零售业,0,,9.52,-127759378.91,681383354.1866666,23.0,31281450.0,0.75,24.02,0.086627,0.37246,21.0,1,1,0,0,0,0,,,,,,,,,,,
000985,大庆华科,2021.0,C26,化学原料和化学制品制造业,1,,3.45,-2295044.98,9180179.92,13.0,209873.04,1.0,20.37,0.018205,0.160389,21.0,0,1,0,0,1,0,,,,,,,,,,,
000998,隆平高科,2021.0,A01,农业,0,湖南省,7.86,-3723743.06,19859962.98666667,91.0,10530639.56,0.75,23.36,0.012367,0.552607,21.0,0,1,0,0,0,0,45751.9,10.730988599895964,8325.5,217.3,2.61,83.4,36746.0,16564.0,114167.0,98936.0,1261.26
002003,伟星股份,2021.0,C18,纺织服装、服饰业,0,浙江省,4.13,-22112721.53,117934514.82666667,890.0,2621000.0,0.75,22.12,0.110268,0.323452,17.0,0,1,0,0,0,0,76765.3,11.248507994116366,11014.59,578.6,5.25,91.29,129821.0,56796.0,503197.0,465468.0,1855.78
002008,大族激光,2021.0,C35,专用设备制造业,1,广东省,8.79,-180289138.43,721156553.72,5043.0,45127072.62,1.0,24.03,0.076531,0.556431,17.0,1,1,0,0,1,0,127577.4,11.756478518218477,18247.01,982.76,5.39,93.54,242551.0,102850.0,980634.0,872209.0,4099.61
002020,京新药业,2021.0,C27,医药制造业,1,,9.87,-38460117.36,153840469.44,173.0,19173043.81,1.0,22.58,0.095817,0.245927,17.0,0,1,0,0,1,0,,,,,,,,,,,
002026,山东威达,2021.0,C33,金属制品业,0,山东省,4.82,-23037533.42,122866844.90666668,393.0,1500540.52,0.75,22.31,0.081868,0.357323,17.0,0,1,0,0,0,0,84838.0,11.348498834614803,11713.16,372.32,3.18,90.33,82481.0,36345.0,369470.0,329838.0,2477.79
002028,思源电气,2021.0,C38,电气机械和器材制造业,1,上海市,6.4,-74101897.15,296407588.6,727.0,39181153.68,1.0,23.36,0.091439,0.382067,17.0,1,1,0,0,1,0,47059.4,10.759165912518817,8430.86,422.7,5.01,90.09,92527.0,32860.0,232918.0,179317.0,2545.49
002031,巨轮智能,2021.0,C35,专用设备制造业,1,,3.79,-5758642.85,23034571.4,171.0,6695574.5,1.0,22.26,-0.089499,0.474773,17.0,0,1,0,0,1,0,,,,,,,,,,,
002056,横店东磁,2021.0,C38,电气机械和器材制造业,1,浙江省,4.79,-90572476.53,362289906.12,1190.0,12311249.9,1.0,23.3,0.084971,0.486352,15.0,0,1,0,0,1,0,76765.3,11.248507994116366,11014.59,578.6,5.25,91.29,129821.0,56796.0,503197.0,465468.0,1855.78
002057,中钢天源,2021.0,C26,化学原料和化学制品制造业,1,,5.95,-21435927.3,85743709.2,339.0,13549444.37,1.0,22.31,0.050045,0.378391,15.0,1,1,0,0,1,0,,,,,,,,,,,
002064,华峰化学,2021.0,C28,化学纤维制造业,1,浙江省,3.62,-147763403.39,591053613.56,217.0,,1.0,24.1,0.2007718799999991,0.348446,15.0,0,1,0,0,1,0,76765.3,11.248507994116366,11014.59,578.6,5.25,91.29,129821.0,56796.0,503197.0,465468.0,1855.78
002073,软控股份,2021.0,C35,专用设备制造业,1,山东省,4.05,-12821034.57,51284138.28,1300.0,,1.0,23.11,0.011637,0.565562,15.0,1,1,0,0,1,0,84838.0,11.348498834614803,11713.16,372.32,3.18,90.33,82481.0,36345.0,369470.0,329838.0,2477.79
002079,苏州固锝,2021.0,C39,计算机、通信和其他电子设备制造业,1,,4.18,-12278817.42,49115269.68,218.0,7361290.94,1.0,21.83,0.07267,0.205219,15.0,0,1,0,0,1,0,,,,,,,,,,,
002080,中材科技,2021.0,C30,非金属矿物制品业,0,江苏省,5.3,-45182434.12,240972981.97333333,1220.0,20528320.26,0.75,24.35,0.092359,0.585094,15.0,0,1,0,0,0,0,119853.2,11.694022939547809,14585.26,671.59,4.6,91.74,188241.0,68813.0,696693.0,640917.0,2606.17
002099,海翔药业,2021.0,C27,医药制造业,1,,6.63,-23463956.99,93855827.96,4.0,603564.44,1.0,22.81,0.011704,0.237698,15.0,0,1,0,0,1,0,,,,,,,,,,,
002112,三变科技,2021.0,C38,电气机械和器材制造业,1,,3.16,-2696748.74,10786994.96,52.0,340000.0,1.0,20.95,0.014739,0.668861,14.0,0,1,0,0,1,0,,,,,,,,,,,
002120,韵达股份,2021.0,G60,邮政业,0,,0.76,-14619472.33,77970519.09333333,369.0,2025840.24,0.75,24.31,0.041532,0.559006,14.0,1,1,0,0,0,0,,,,,,,,,,,
002123,梦网科技,2021.0,I65,软件和信息技术服务业,0,,4.47,-27398442.54,146125026.88,120.0,3282625.0,0.75,22.55,-0.039084,0.323462,14.0,0,1,0,0,0,0,,,,,,,,,,,
002126,银轮股份,2021.0,C36,汽车制造业,1,浙江省,4.17,-50305340.12,201221360.48,5.0,67966.0,1.0,23.21,0.02206,0.593458,14.0,0,1,0,0,1,0,76765.3,11.248507994116366,11014.59,578.6,5.25,91.29,129821.0,56796.0,503197.0,465468.0,1855.78
002140,东华科技,2021.0,E48,土木工程建筑业,0,安徽省,3.3,-11226366.26,59873953.38666666,138.0,879415.71,0.75,23.02,0.026791,0.717779,14.0,0,1,0,0,0,0,43102.8,10.671343239178908,7591.05,416.09,5.48,85.38,64106.0,23624.0,196427.0,153475.0,1787.71
002158,汉钟精机,2021.0,C34,通用设备制造业,1,,6.21,-22702581.87,90810327.48,77.0,643031.62,1.0,22.27,0.103967,0.439457,14.0,0,1,0,0,1,0,,,,,,,,,,,
002170,芭田股份,2021.0,C26,化学原料和化学制品制造业,1,广东省,1.28,-7596777.27,30387109.08,460.0,2949258.84,1.0,21.94,0.023786,0.387244,14.0,1,1,0,0,1,0,127577.4,11.756478518218477,18247.01,982.76,5.39,93.54,242551.0,102850.0,980634.0,872209.0,4099.61
002171,楚江新材,2021.0,C32,有色金属冶炼和压延加工业,0,,3.28,-28555431.78,152295636.16,683.0,63513925.89,0.75,23.31,0.04575,0.508218,14.0,1,1,0,0,0,0,,,,,,,,,,,
002203,海亮股份,2021.0,C32,有色金属冶炼和压延加工业,0,,1.14,-34833885.25,185780721.33333334,562.0,162000.0,0.75,24.19,0.035248,0.634994,13.0,1,1,0,0,0,0,,,,,,,,,,,
002213,大为股份,2021.0,C36,汽车制造业,1,广东省,1.09,-1300776.03,5203104.12,101.0,105000.0,1.0,20.4,0.025637,0.471482,13.0,1,1,0,0,1,0,127577.4,11.756478518218477,18247.01,982.76,5.39,93.54,242551.0,102850.0,980634.0,872209.0,4099.61
002224,三力士,2021.0,C29,橡胶和塑料制品业,0,,3.62,-5444620.75,29037977.333333332,59.0,897800.0,0.75,21.84,0.036705,0.199309,13.0,1,1,0,0,0,0,,,,,,,,,,,
002225,濮耐股份,2021.0,C30,非金属矿物制品业,0,,4.32,-23711668.05,126462229.60000001,344.0,1778692.43,0.75,22.68,0.011042,0.541785,13.0,0,1,0,0,0,0,,,,,,,,,,,
002236,大华股份,2021.0,C39,计算机、通信和其他电子设备制造业,1,浙江省,10.51,-415607617.69,1662430470.76,3457.0,72061044.21,1.0,24.51,0.077437,0.451371,13.0,1,1,0,0,1,0,76765.3,11.248507994116366,11014.59,578.6,5.25,91.29,129821.0,56796.0,503197.0,465468.0,1855.78
002239,奥特佳,2021.0,C36,汽车制造业,1,,3.64,-21539735.43,86158941.72,277.0,1214728.31,1.0,23.04,-0.012803,0.480577,13.0,0,1,0,0,1,0,,,,,,,,,,,
002271,东方雨虹,2021.0,C30,非金属矿物制品业,0,北京市,1.75,-31863236.86,169937263.25333333,1226.0,13773648.0,0.75,24.63,0.084718,0.463464,13.0,0,1,0,0,0,0,44350.7,10.69988377115319,7205.12,449.45,6.24,89.07,167608.0,79210.0,283134.0,198778.0,7005.65
002273,水晶光电,2021.0,C39,计算机、通信和其他电子设备制造业,1,,6.41,-38178589.76,152714359.04,354.0,5698843.06,1.0,23.01,0.046895,0.146195,13.0,0,1,0,0,1,0,,,,,,,,,,,
002276,万马股份,2021.0,C38,电气机械和器材制造业,1,浙江省,3.71,-35818318.01,143273272.04,514.0,1179902.37,1.0,23.16,0.023966,0.601203,12.0,0,1,0,0,1,0,76765.3,11.248507994116366,11014.59,578.6,5.25,91.29,129821.0,56796.0,503197.0,465468.0,1855.78
002279,久其软件,2021.0,I65,软件和信息技术服务业,0,,9.97,-24652367.92,131479295.57333334,44.0,276500.0,0.75,21.69,-0.050283,0.62825,12.0,1,1,0,0,0,0,,,,,,,,,,,
002282,博深股份,2021.0,C34,通用设备制造业,1,河北省,3.98,-9433718.32,37734873.28,193.0,1688530.0,1.0,22.08,0.059212,0.122595,12.0,0,1,0,0,1,0,41205.4,10.626324594710129,8848.21,112.64,1.27,81.61,23923.0,8621.0,130705.0,120034.0,747.32
002283,天润工业,2021.0,C36,汽车制造业,1,山东省,5.84,-36402296.21,145609184.84,312.0,7824504.99,1.0,22.91,0.060862,0.374174,12.0,0,1,0,0,1,0,84838.0,11.348498834614803,11713.16,372.32,3.18,90.33,82481.0,36345.0,369470.0,329838.0,2477.79
002287,奇正藏药,2021.0,C27,医药制造业,1,,5.88,-3343018.27,13372073.08,149.0,1250439.6,1.0,22.44,0.127668,0.421601,12.0,0,1,0,0,1,0,,,,,,,,,,,
002292,奥飞娱乐,2021.0,C24,文教、工美、体育和娱乐用品制造业,1,,7.41,-21270373.34,85081493.36,2710.0,3290429.64,1.0,22.47,-0.071145,0.430091,12.0,0,1,0,0,1,0,,,,,,,,,,,
002293,罗莱生活,2021.0,C17,纺织业,0,江苏省,2.17,-11687108.72,62331246.50666667,193.0,100000.0,0.75,22.56,0.114683,0.347566,12.0,0,1,0,0,0,0,119853.2,11.694022939547809,14585.26,671.59,4.6,91.74,188241.0,68813.0,696693.0,640917.0,2606.17
002303,美盈森,2021.0,C22,造纸和纸制品业,0,广东省,4.0,-18418206.31,98230433.65333332,580.0,4815062.12,0.75,22.71,0.01258,0.334781,12.0,0,1,0,0,0,0,127577.4,11.756478518218477,18247.01,982.76,5.39,93.54,242551.0,102850.0,980634.0,872209.0,4099.61
002324,普利特,2021.0,C29,橡胶和塑料制品业,0,,5.1,-7187028.53,38330818.82666667,157.0,30462230.24,0.75,22.25,0.004549,0.433116,12.0,1,1,0,0,0,0,,,,,,,,,,,
002334,英威腾,2021.0,C38,电气机械和器材制造业,1,广东省,10.04,-45753745.79,183014983.16,974.0,5671550.98,1.0,21.97,0.045922,0.463536,11.0,1,1,0,0,1,0,127577.4,11.756478518218477,18247.01,982.76,5.39,93.54,242551.0,102850.0,980634.0,872209.0,4099.61
002335,科华数据,2021.0,C38,电气机械和器材制造业,1,,6.43,-34821723.01,139286892.04,928.0,12895920.63,1.0,22.98,0.046863,0.611444,11.0,0,1,0,0,1,0,,,,,,,,,,,
002348,高乐股份,2021.0,C24,文教、工美、体育和娱乐用品制造业,1,,5.6,-2034920.04,8139680.16,125.0,1652422.92,1.0,20.65,-0.124076,0.295811,11.0,1,1,0,0,1,0,,,,,,,,,,,
002351,漫步者,2021.0,C39,计算机、通信和其他电子设备制造业,1,广东省,5.92,-11553480.08,46213920.32,331.0,2200570.83,1.0,21.71,0.122344,0.164817,11.0,1,1,0,0,1,0,127577.4,11.756478518218477,18247.01,982.76,5.39,93.54,242551.0,102850.0,980634.0,872209.0,4099.61
002367,康力电梯,2021.0,C34,通用设备制造业,1,江苏省,3.9,-26974620.33,107898481.32,1059.0,,1.0,22.68,0.057424,0.544735,11.0,1,1,0,0,1,0,119853.2,11.694022939547809,14585.26,671.59,4.6,91.74,188241.0,68813.0,696693.0,640917.0,2606.17
002375,亚厦股份,2021.0,E50,建筑装饰、装修和其他建筑业,0,,3.17,-39396096.94,210112517.01333332,3420.0,,0.75,23.86,-0.037836,0.667347,11.0,0,1,0,0,0,0,,,,,,,,,,,
002386,天原股份,2021.0,C26,化学原料和化学制品制造业,1,四川省,1.3,-8243901.97,32975607.88,352.0,4787566.63,1.0,23.49,0.040814,0.631937,11.0,0,1,0,0,1,0,55131.3,10.917472891933318,11215.69,273.12,2.44,87.01,45358.0,19337.0,163664.0,146936.0,1388.69
002397,梦洁股份,2021.0,C17,纺织业,0,,3.52,-5907458.94,31506447.680000003,749.0,2273250.0,0.75,21.95,-0.046292,0.529932,11.0,0,1,0,0,0,0,,,,,,,,,,,
002406,远东传动,2021.0,C36,汽车制造业,1,河南省,5.14,-13952623.28,55810493.12,217.0,3029000.04,1.0,22.24,0.05171,0.244235,11.0,0,1,0,0,1,0,57806.9,10.964863424698212,9784.29,329.25,3.37,84.17,34950.0,13536.0,167550.0,158038.0,607.33
002415,海康威视,2021.0,C39,计算机、通信和其他电子设备制造业,1,,10.13,-853993809.22,3415975236.88,5799.0,,1.0,25.37,0.168592,0.370385,11.0,0,1,0,0,1,0,,,,,,,,,,,
002446,盛路通信,2021.0,C39,计算机、通信和其他电子设备制造业,1,,11.56,-9224901.29,36899605.16,365.0,5227170.49,1.0,22.08,-0.055093,0.263067,11.0,1,1,0,0,1,0,,,,,,,,,,,
002457,青龙管业,2021.0,C30,非金属矿物制品业,0,宁夏回族自治区,3.23,-10945294.12,58374901.97333333,157.0,4379260.0,0.75,22.11,0.038725,0.419513,11.0,0,1,0,0,0,0,4666.5,8.448164605005802,1427.89,29.0,2.03,72.24,3054.0,1103.0,14579.0,12885.0,25.09
002474,榕基软件,2021.0,I65,软件和信息技术服务业,0,,14.66,-6668794.8,35566905.6,59.0,8232460.0,0.75,21.79,0.010373,0.444394,11.0,1,1,0,0,0,0,,,,,,,,,,,
